UNITID,INSTNM,CIPCODE,CIP_Title,AWLEVEL,CTOTALT,SOC,SOC_Title
198260,Central Piedmont Community College,15.0401,Biomedical Technology/Technician,21,0,17-3029.08,Photonics Technicians
198260,Central Piedmont Community College,15.0401,Biomedical Technology/Technician,21,0,49-9062.00,Medical Equipment Repairers
198260,Central Piedmont Community College,15.0403,Electromechanical/Electromechanical Engineering Technology/Technician,3,0,17-3012.00,Electrical and Electronics Drafters
198260,Central Piedmont Community College,15.0403,Electromechanical/Electromechanical Engineering Technology/Technician,3,0,17-3024.00,Electro-Mechanical and Mechatronics Technologists and Technicians
198260,Central Piedmont Community College,15.0403,Electromechanical/Electromechanical Engineering Technology/Technician,3,0,17-3024.01,Robotics Technicians
198260,Central Piedmont Community College,15.0407,"Mechatronics, Robotics, and Automation Engineering Technology/Technician",3,17,17-3024.00,Electro-Mechanical and Mechatronics Technologists and Technicians
198260,Central Piedmont Community College,15.0407,"Mechatronics, Robotics, and Automation Engineering Technology/Technician",3,17,17-3024.01,Robotics Technicians
198260,Central Piedmont Community College,15.0407,"Mechatronics, Robotics, and Automation Engineering Technology/Technician",21,1,17-3024.00,Electro-Mechanical and Mechatronics Technologists and Technicians
198260,Central Piedmont Community College,15.0407,"Mechatronics, Robotics, and Automation Engineering Technology/Technician",21,1,17-3024.01,Robotics Technicians
198260,Central Piedmont Community College,15.0701,Occupational Safety and Health Technology/Technician,3,2,19-5011.00,Occupational Health and Safety Specialists
198260,Central Piedmont Community College,15.0701,Occupational Safety and Health Technology/Technician,21,2,19-5011.00,Occupational Health and Safety Specialists
198260,Central Piedmont Community College,15.0805,Mechanical/Mechanical Engineering Technology/Technician,3,14,17-3013.00,Mechanical Drafters
198260,Central Piedmont Community College,15.0805,Mechanical/Mechanical Engineering Technology/Technician,3,14,17-3024.00,Electro-Mechanical and Mechatronics Technologists and Technicians
198260,Central Piedmont Community College,15.0805,Mechanical/Mechanical Engineering Technology/Technician,3,14,17-3024.01,Robotics Technicians
198260,Central Piedmont Community College,15.0805,Mechanical/Mechanical Engineering Technology/Technician,3,14,17-3027.00,Mechanical Engineering Technologists and Technicians
198260,Central Piedmont Community College,15.0805,Mechanical/Mechanical Engineering Technology/Technician,3,14,17-3027.01,Automotive Engineering Technicians
198260,Central Piedmont Community College,15.0805,Mechanical/Mechanical Engineering Technology/Technician,21,4,17-3013.00,Mechanical Drafters
198260,Central Piedmont Community College,15.0805,Mechanical/Mechanical Engineering Technology/Technician,21,4,17-3024.00,Electro-Mechanical and Mechatronics Technologists and Technicians
198260,Central Piedmont Community College,15.0805,Mechanical/Mechanical Engineering Technology/Technician,21,4,17-3024.01,Robotics Technicians
198260,Central Piedmont Community College,15.0805,Mechanical/Mechanical Engineering Technology/Technician,21,4,17-3027.00,Mechanical Engineering Technologists and Technicians
198260,Central Piedmont Community College,15.0805,Mechanical/Mechanical Engineering Technology/Technician,21,4,17-3027.01,Automotive Engineering Technicians
198260,Central Piedmont Community College,15.1102,Surveying Technology/Surveying,3,8,17-1021.00,Cartographers and Photogrammetrists
198260,Central Piedmont Community College,15.1102,Surveying Technology/Surveying,3,8,17-1022.00,Surveyors
198260,Central Piedmont Community College,15.1102,Surveying Technology/Surveying,3,8,17-1022.01,Geodetic Surveyors
198260,Central Piedmont Community College,15.1102,Surveying Technology/Surveying,3,8,17-3019.00,"Drafters, All Other"
198260,Central Piedmont Community College,15.1102,Surveying Technology/Surveying,3,8,17-3031.00,Surveying and Mapping Technicians
198260,Central Piedmont Community College,15.1102,Surveying Technology/Surveying,21,2,17-1021.00,Cartographers and Photogrammetrists
198260,Central Piedmont Community College,15.1102,Surveying Technology/Surveying,21,2,17-1022.00,Surveyors
198260,Central Piedmont Community College,15.1102,Surveying Technology/Surveying,21,2,17-1022.01,Geodetic Surveyors
198260,Central Piedmont Community College,15.1102,Surveying Technology/Surveying,21,2,17-3019.00,"Drafters, All Other"
198260,Central Piedmont Community College,15.1102,Surveying Technology/Surveying,21,2,17-3031.00,Surveying and Mapping Technicians
198260,Central Piedmont Community College,15.1201,Computer Engineering Technology/Technician,3,5,15-1253.00,Software Quality Assurance Analysts and Testers
198260,Central Piedmont Community College,15.1201,Computer Engineering Technology/Technician,3,5,17-3023.00,Electrical and Electronic Engineering Technologists and Technicians
198260,Central Piedmont Community College,15.1201,Computer Engineering Technology/Technician,3,5,17-3029.00,"Engineering Technologists and Technicians, Except Drafters, All Other"
198260,Central Piedmont Community College,15.1201,Computer Engineering Technology/Technician,3,5,17-3029.01,Non-Destructive Testing Specialists
198260,Central Piedmont Community College,15.1201,Computer Engineering Technology/Technician,3,5,17-3029.08,Photonics Technicians
198260,Central Piedmont Community College,16.1603,Sign Language Interpretation and Translation,3,5,27-3091.00,Interpreters and Translators
198260,Central Piedmont Community College,16.1603,Sign Language Interpretation and Translation,21,0,27-3091.00,Interpreters and Translators
198260,Central Piedmont Community College,19.0706,Child Development,21,11,19-3039.00,"Psychologists, All Other"
198260,Central Piedmont Community College,19.0706,Child Development,21,11,19-3039.02,Neuropsychologists
198260,Central Piedmont Community College,19.0706,Child Development,21,11,19-3039.03,Clinical Neuropsychologists
198260,Central Piedmont Community College,19.0706,Child Development,21,11,25-1192.00,"Family and Consumer Sciences Teachers, Postsecondary"
198260,Central Piedmont Community College,19.0706,Child Development,21,11,25-2011.00,"Preschool Teachers, Except Special Education"
198260,Central Piedmont Community College,19.0706,Child Development,21,11,25-9021.00,Farm and Home Management Educators
198260,Central Piedmont Community College,19.0706,Child Development,21,11,25-9042.00,"Teaching Assistants, Preschool, Elementary, Middle, and Secondary School, Except Special Education"
198260,Central Piedmont Community College,19.0706,Child Development,21,11,25-9043.00,"Teaching Assistants, Special Education"
198260,Central Piedmont Community College,19.0706,Child Development,21,11,39-9011.00,Childcare Workers
198260,Central Piedmont Community College,19.0706,Child Development,21,11,39-9011.01,Nannies
198260,Central Piedmont Community College,22.0302,Legal Assistant/Paralegal,2,35,23-2011.00,Paralegals and Legal Assistants
198260,Central Piedmont Community College,22.0302,Legal Assistant/Paralegal,2,35,23-2093.00,"Title Examiners, Abstractors, and Searchers"
198260,Central Piedmont Community College,22.0302,Legal Assistant/Paralegal,2,35,23-2099.00,"Legal Support Workers, All Other"
198260,Central Piedmont Community College,22.0302,Legal Assistant/Paralegal,3,21,23-2011.00,Paralegals and Legal Assistants
198260,Central Piedmont Community College,22.0302,Legal Assistant/Paralegal,3,21,23-2093.00,"Title Examiners, Abstractors, and Searchers"
198260,Central Piedmont Community College,22.0302,Legal Assistant/Paralegal,3,21,23-2099.00,"Legal Support Workers, All Other"
198260,Central Piedmont Community College,24.0101,Liberal Arts and Sciences/Liberal Studies,3,1353,25-1199.00,"Postsecondary Teachers, All Other"
198260,Central Piedmont Community College,41.0204,Industrial Radiologic Technology/Technician,2,0,19-4051.00,Nuclear Technicians
198260,Central Piedmont Community College,41.0204,Industrial Radiologic Technology/Technician,2,0,19-4051.02,Nuclear Monitoring Technicians
198260,Central Piedmont Community College,41.0204,Industrial Radiologic Technology/Technician,3,7,19-4051.00,Nuclear Technicians
198260,Central Piedmont Community College,41.0204,Industrial Radiologic Technology/Technician,3,7,19-4051.02,Nuclear Monitoring Technicians
198260,Central Piedmont Community College,41.0204,Industrial Radiologic Technology/Technician,21,0,19-4051.00,Nuclear Technicians
198260,Central Piedmont Community College,41.0204,Industrial Radiologic Technology/Technician,21,0,19-4051.02,Nuclear Monitoring Technicians
198260,Central Piedmont Community College,43.0104,Criminal Justice/Safety Studies,3,27,19-4099.00,"Life, Physical, and Social Science Technicians, All Other"
198260,Central Piedmont Community College,43.0104,Criminal Justice/Safety Studies,3,27,25-1111.00,"Criminal Justice and Law Enforcement Teachers, Postsecondary"
198260,Central Piedmont Community College,43.0104,Criminal Justice/Safety Studies,3,27,33-1011.00,First-Line Supervisors of Correctional Officers
198260,Central Piedmont Community College,43.0104,Criminal Justice/Safety Studies,3,27,33-1012.00,First-Line Supervisors of Police and Detectives
198260,Central Piedmont Community College,43.0104,Criminal Justice/Safety Studies,21,7,19-4099.00,"Life, Physical, and Social Science Technicians, All Other"
198260,Central Piedmont Community College,43.0104,Criminal Justice/Safety Studies,21,7,25-1111.00,"Criminal Justice and Law Enforcement Teachers, Postsecondary"
198260,Central Piedmont Community College,43.0104,Criminal Justice/Safety Studies,21,7,33-1011.00,First-Line Supervisors of Correctional Officers
198260,Central Piedmont Community College,43.0104,Criminal Justice/Safety Studies,21,7,33-1012.00,First-Line Supervisors of Police and Detectives
198260,Central Piedmont Community College,43.0107,Criminal Justice/Police Science,21,13,25-1111.00,"Criminal Justice and Law Enforcement Teachers, Postsecondary"
198260,Central Piedmont Community College,43.0107,Criminal Justice/Police Science,21,13,33-3011.00,Bailiffs
198260,Central Piedmont Community College,43.0107,Criminal Justice/Police Science,21,13,33-3021.00,Detectives and Criminal Investigators
198260,Central Piedmont Community College,43.0107,Criminal Justice/Police Science,21,13,33-3021.02,Police Identification and Records Officers
198260,Central Piedmont Community College,43.0107,Criminal Justice/Police Science,21,13,33-3021.06,Intelligence Analysts
198260,Central Piedmont Community College,43.0107,Criminal Justice/Police Science,21,13,33-3051.00,Police and Sheriff's Patrol Officers
198260,Central Piedmont Community College,43.0107,Criminal Justice/Police Science,21,13,33-3051.04,Customs and Border Protection Officers
198260,Central Piedmont Community College,43.0107,Criminal Justice/Police Science,21,13,33-9021.00,Private Detectives and Investigators
198260,Central Piedmont Community College,43.0201,Fire Prevention and Safety Technology/Technician,3,20,33-1021.00,First-Line Supervisors of Firefighting and Prevention Workers
198260,Central Piedmont Community College,43.0201,Fire Prevention and Safety Technology/Technician,3,20,33-2011.00,Firefighters
198260,Central Piedmont Community College,43.0201,Fire Prevention and Safety Technology/Technician,3,20,33-2021.00,Fire Inspectors and Investigators
